model,config,params,acc,acc_std,precision,precision_std,recall,recall_std,f1,f1_std,mcc,mcc_std,auroc,auroc_std,prauc,prauc_std,composite,train_acc,train_f1,gap_acc,gap_f1
QSVC-star,QSVC-star_R1_C10_g0.25_pca8,"{'model__C': 10, 'model__gamma': 0.25, 'pca__n_components': 8}",0.8953716877280551,0.028098551268020775,0.9067696840323632,0.031028056776742405,0.8763352273250604,0.04046564151164965,0.8839510616881411,0.04086830087681829,0.8514912502946101,0.03847392017194682,0.985634951483162,0.005036164928353024,0.9518237462621324,0.0243290838907377,0.9205068110325261,0.9991833809843641,0.9993236152525325,0.10381169325630901,0.11537255356439147
QSVC-star,QSVC-star_R1_C10_g0.25_pca12,"{'model__C': 10, 'model__gamma': 0.25, 'pca__n_components': 12}",0.9047406344174469,0.02387183951528216,0.913777076596223,0.03165865246810538,0.8848967754790342,0.03330488326067996,0.8925973141698942,0.0362938510467771,0.8648369980187901,0.032689293661738485,0.9901883838703238,0.004003803333123677,0.9679158319042127,0.015938136266865348,0.930977215027834,0.9999759932781178,0.9999837000294297,0.09523535886067092,0.10738638585953553
QSVC-star,QSVC-star_R1_C10_g0.5_pca3,"{'model__C': 10, 'model__gamma': 0.5, 'pca__n_components': 3}",0.7273495455303949,0.057399134104482705,0.7182096636100826,0.08109601064075724,0.7263559668695023,0.05241849550817746,0.7068448839619045,0.06700237370143922,0.6196883370649011,0.07525523056277864,0.9204413050015148,0.017005195765398908,0.7694815354855125,0.07441887419720461,0.7620568626599559,0.9152175335726674,0.9161476274753235,0.18786798804227256,0.20930274351341904
QSVC-star,QSVC-star_R1_C10_g0.5_pca5,"{'model__C': 10, 'model__gamma': 0.5, 'pca__n_components': 5}",0.8455467647796582,0.04067825854954981,0.8633213520706946,0.040499629590555204,0.8311459256165653,0.04759833516500363,0.8347741476832329,0.05094794213394102,0.7818605491769354,0.055673540144057024,0.96926895362284,0.015587521712259689,0.8908021750370626,0.050648354870305286,0.8721688657695877,0.9949084688219454,0.9935627902498668,0.1493617040422872,0.15878864256663394
QSVC-star,QSVC-star_R1_C10_g0.5_pca8,"{'model__C': 10, 'model__gamma': 0.5, 'pca__n_components': 8}",0.8918008092825087,0.02815278054999878,0.9111160196527927,0.02933726837665106,0.8696924775195086,0.046283722271767164,0.8802636750219606,0.045293933114434054,0.8458030900503211,0.039072678298539,0.9851717618026969,0.006761282070159197,0.9492761377910366,0.02739248183488562,0.9174804526127192,0.9997358450512384,0.9997563289581144,0.10793503576872965,0.11949265393615383
QSVC-star,QSVC-star_R1_C10_g0.5_pca12,"{'model__C': 10, 'model__gamma': 0.5, 'pca__n_components': 12}",0.9028083354906631,0.02366431639367379,0.9168359590163003,0.028178626909664953,0.8742746956679651,0.044092007341837366,0.8859115994793061,0.04265604467655394,0.8613748327407056,0.0329874667891196,0.9900809844150699,0.004302452874175771,0.9687111083455372,0.01650332350613397,0.9284367080650654,1.0,1.0,0.09719166450933692,0.11408840052069391
QSVC-star_v2,QSVC-star_v2_R1_C1_g0.25_pca3,"{'model__C': 1, 'model__gamma': 0.25, 'pca__n_components': 3}",0.6701828663005631,0.03637239917843172,0.6681070963512363,0.055559429950360915,0.7200255761475268,0.039521651437337914,0.6709677119287274,0.05252554977224771,0.559198200850527,0.03795925132341562,0.9228020445440703,0.012694607400814578,0.767747372806434,0.04872638391925298,0.7394380617201417,0.8179934319691664,0.8259019342328136,0.1478105656686033,0.15493422230408616
QSVC-star_v2,QSVC-star_v2_R1_C1_g0.25_pca5,"{'model__C': 1, 'model__gamma': 0.25, 'pca__n_components': 5}",0.8600444137967937,0.04406400642868099,0.8444653891145372,0.059207935479234974,0.8993754920785169,0.032548134251503213,0.861790365779464,0.052628896280715445,0.8089647850737223,0.05675616997034722,0.9762490020979605,0.009378295864981094,0.9312061591325644,0.02465298008934927,0.8991596391496298,0.9478364647724534,0.9499014174610926,0.08779205097565967,0.08811105168162858
QSVC-star_v2,QSVC-star_v2_R1_C1_g0.25_pca8,"{'model__C': 1, 'model__gamma': 0.25, 'pca__n_components': 8}",0.900463880705931,0.03475401538590637,0.9024275640452093,0.038060161507950475,0.9159526613633098,0.024404684581781744,0.9058438358036056,0.029997851197104432,0.8601863441151808,0.048078952713685515,0.9847111147164075,0.00893039220438138,0.9601010747953855,0.018243031565876526,0.9320126942188605,0.9774508548217626,0.9803317946678278,0.07698697411583166,0.07448795886422221
QSVC-star_v2,QSVC-star_v2_R1_C1_g0.25_pca12,"{'model__C': 1, 'model__gamma': 0.25, 'pca__n_components': 12}",0.9055577694614415,0.033921578962786955,0.912204392139117,0.03482880486736389,0.9130152647030719,0.030054069403298776,0.9090272074449413,0.030740146956781702,0.8670203110923203,0.04714579739131161,0.9879085512620414,0.007033873367044397,0.9717494859232753,0.01267844885693021,0.9380956163047922,0.9816299015377205,0.984352069543266,0.07607213207627894,0.07532486209832479
QSVC-star_v2,QSVC-star_v2_R1_C1_g0.5_pca3,"{'model__C': 1, 'model__gamma': 0.5, 'pca__n_components': 3}",0.7098152747089479,0.04744448402923615,0.7050291854811546,0.05647686912866711,0.7410396051313658,0.04981751004563064,0.7058051762615758,0.05683094780880311,0.6053827400224094,0.056934876031383023,0.9312879550436405,0.014446624285320992,0.7890545397967359,0.05354795895645062,0.7658503620231721,0.8562296432024942,0.8660125949988083,0.14641436849354628,0.16020741873723254
QSVC-star_v2,QSVC-star_v2_R1_C1_g0.5_pca5,"{'model__C': 1, 'model__gamma': 0.5, 'pca__n_components': 5}",0.8776429590651489,0.039224759403180105,0.8656272140120691,0.06434072326711045,0.8831899724096776,0.05551693180056262,0.8695378350384775,0.06302533029017765,0.8290693473722112,0.05336096786582441,0.9798055237271039,0.008436176006447974,0.9366911163942738,0.025419713492337726,0.9069212083729523,0.9705320030840701,0.9705831465848084,0.09288904401892117,0.1010453115463309
QSVC-star_v2,QSVC-star_v2_R1_C1_g0.5_pca8,"{'model__C': 1, 'model__gamma': 0.5, 'pca__n_components': 8}",0.9141960094618387,0.02987762222895687,0.9179370745107336,0.03161199972292502,0.90991855425248,0.046888938968191976,0.9081733889317716,0.04205729087246272,0.8782770051992905,0.0421697128286925,0.9863014370971879,0.006416034964467034,0.9655212991297439,0.016036730086104012,0.9376110635537204,0.9899137488932856,0.9906786939462933,0.075717739431447,0.08250530501452169
QSVC-star_v2,QSVC-star_v2_R1_C1_g0.5_pca12,"{'model__C': 1, 'model__gamma': 0.5, 'pca__n_components': 12}",0.9179289197568373,0.025236559787550548,0.9219914321629602,0.02883821529530297,0.9108454464076867,0.043268263770201584,0.9109573935265487,0.03760721470194756,0.8834094570144749,0.03553140447716482,0.9909764044144674,0.004777720963667436,0.9777225443723656,0.010116315621226455,0.9434615554687173,0.9958453697817179,0.9965044542927911,0.07791645002488057,0.08554706076624241
QSVC-star_v2,QSVC-star_v2_R1_C10_g0.25_pca3,"{'model__C': 10, 'model__gamma': 0.25, 'pca__n_components': 3}",0.7186757803278307,0.050711455676297916,0.723534785986286,0.05624258278562851,0.7415854357304693,0.050349711519417924,0.7154663532340597,0.05689433416751017,0.6139556489478766,0.0622420760531949,0.9321110978242023,0.018722929501984193,0.7981181570663199,0.0602768140257417,0.773520778258106,0.8691773686217337,0.8809383268182882,0.15050158829390292,0.1654719735842285
QSVC-star_v2,QSVC-star_v2_R1_C10_g0.25_pca5,"{'model__C': 10, 'model__gamma': 0.25, 'pca__n_components': 5}",0.8690046899316325,0.04114899058050864,0.8476709564531756,0.05142856329482861,0.8822261767115117,0.04504182195211038,0.858424822399613,0.04731762021263107,0.8167432427006445,0.05652197952470546,0.978562526886237,0.010043074116144806,0.9322826354964764,0.029284879095828303,0.8996930264154704,0.9792740266548018,0.9789058921442321,0.1102693367231693,0.12048106974461903
QSVC-star_v2,QSVC-star_v2_R1_C10_g0.25_pca8,"{'model__C': 10, 'model__gamma': 0.25, 'pca__n_components': 8}",0.9075932314741253,0.030136157292955768,0.9126097550445751,0.031375623648182104,0.9117245076287187,0.03708847665963708,0.9076359226223039,0.033768862125884605,0.8700174179834528,0.04154986441848601,0.9865841951795339,0.007050818678053254,0.966671146716164,0.01529212612288097,0.9364385927767315,0.996157526379357,0.9966513175820548,0.08856429490523166,0.08901539495975097
QSVC-star_v2,QSVC-star_v2_R1_C10_g0.25_pca12,"{'model__C': 10, 'model__gamma': 0.25, 'pca__n_components': 12}",0.912940015751551,0.02784971858140132,0.9149932964793331,0.032735156883822336,0.9085986685068128,0.041347993826858845,0.9071600114184314,0.035740756994894866,0.877015387444016,0.039002191235304885,0.9910683763348214,0.005066688362627508,0.9777420580436086,0.010449010434494033,0.9411365877280161,0.9987035721075246,0.9988107596962952,0.08576355635597355,0.09165074827786379
QSVC-star_v2,QSVC-star_v2_R1_C10_g0.5_pca3,"{'model__C': 10, 'model__gamma': 0.5, 'pca__n_components': 3}",0.7269743965019051,0.05945599055344662,0.733367289677134,0.06359336160780897,0.7445099896760846,0.056511621606199,0.7237450682707043,0.06389792145033327,0.6222749619875335,0.07625594400493657,0.9312145129398773,0.018478883954268506,0.7986760035340184,0.07130287910139459,0.7778528509328299,0.8932671399330834,0.8999352942655772,0.16629274343117828,0.17619022599487288
QSVC-star_v2,QSVC-star_v2_R1_C10_g0.5_pca5,"{'model__C': 10, 'model__gamma': 0.5, 'pca__n_components': 5}",0.8652959579209039,0.044249379383733745,0.8553542638690488,0.06464776750093067,0.8642670067622342,0.06480368721262074,0.8545575035554419,0.06509757292186098,0.8105948555639635,0.06197771738107453,0.9768388309946398,0.010566874598228927,0.9252161144910721,0.03446819334775548,0.895023681942832,0.9879443303861061,0.9867420542285161,0.12264837246520222,0.13218455067307422
QSVC-star_v2,QSVC-star_v2_R1_C10_g0.5_pca8,"{'model__C': 10, 'model__gamma': 0.5, 'pca__n_components': 8}",0.9106487626162065,0.023648538114274163,0.9198551862289801,0.02575325336958592,0.9045180610405733,0.050711199956982714,0.9047763077096789,0.04333511902740259,0.873501201618662,0.03302717511485818,0.9873324230542637,0.005418240251823962,0.9677296281247407,0.013043806636619854,0.9364188455479168,0.9988232307507531,0.9990256378580813,0.08817446813454655,0.09424933014840242
QSVC-star_v2,QSVC-star_v2_R1_C10_g0.5_pca12,"{'model__C': 10, 'model__gamma': 0.5, 'pca__n_components': 12}",0.9170413724641291,0.02061490778759008,0.9233714161961725,0.02663213742166242,0.90670187603074,0.05085749547836766,0.9080404808516986,0.04379228503616593,0.8822161730518052,0.02899645928104134,0.9925809073472885,0.003279242727697375,0.9804526576912889,0.007708445291081785,0.9432004083562967,0.9998799547304502,0.999918610187172,0.08283858226632113,0.09187812933547335
