model,config,params,acc,acc_std,precision,precision_std,recall,recall_std,f1,f1_std,mcc,mcc_std,auroc,auroc_std,prauc,prauc_std,composite,train_acc,train_f1,gap_acc,gap_f1
MLP,MLP_R1_pca12,{'pca__n_components': 12},0.917841838017311,0.01615287162560939,0.9228253324605216,0.03374462386304764,0.8980202554291161,0.04432219354283132,0.9025076856022455,0.03674975673072178,0.882820975612869,0.021777056380517502,0.9924155360153091,0.0018710677902064427,0.9737176989035815,0.007888824268557547,0.9392119574374204,0.9998799431202446,0.9999134909379359,0.08203810510293363,0.09740580533569043
1D-CNN,1D-CNN_R1_pca12,{'pca__n_components': 12},0.905807496683684,0.026419379050795597,0.9064390956689087,0.03253690559184925,0.8971371095445664,0.048722030770440745,0.8933997409201584,0.046694928536028656,0.8671781809537757,0.035813323055832916,0.9907348088151903,0.003962523576568987,0.965080481932899,0.017372844427593504,0.9306897711099817,0.9992554271397133,0.9992551794009197,0.09344793045602928,0.10585543848076129
