tag,n_estimators,learning_rate,max_depth,rate_drop,skip_drop,fold,accuracy,precision,recall,F1,auroc,prauc
n_estimators=100 | learning_rate=0.1 | max_depth=10 | rate_drop=0.1 | skip_drop=0.5,100,0.1,10,0.1,0.5,1,0.9707012487992315,0.9707341971652349,0.9707012487992315,0.9707048817386946,0.9989121479156879,0.9966374338854399
n_estimators=100 | learning_rate=0.1 | max_depth=10 | rate_drop=0.1 | skip_drop=0.5,100,0.1,10,0.1,0.5,2,0.9707012487992315,0.9708652409592117,0.9707012487992315,0.970746354389294,0.9988058722819133,0.9966819376779734
n_estimators=100 | learning_rate=0.1 | max_depth=10 | rate_drop=0.1 | skip_drop=0.5,100,0.1,10,0.1,0.5,3,0.9620557156580212,0.9624169662168648,0.9620557156580212,0.9621856366702441,0.9980749252787198,0.9937142332679683
n_estimators=100 | learning_rate=0.1 | max_depth=10 | rate_drop=0.1 | skip_drop=0.5,100,0.1,10,0.1,0.5,4,0.9750240153698367,0.975020797958464,0.9750240153698367,0.9749965739919689,0.9991482375367348,0.9974796264324135
n_estimators=100 | learning_rate=0.1 | max_depth=10 | rate_drop=0.1 | skip_drop=0.5,100,0.1,10,0.1,0.5,5,0.9601153291686689,0.9601914715242917,0.9601153291686689,0.9600884331826925,0.9979716858400128,0.9926807881633022
