model,config,params,acc,acc_std,precision,precision_std,recall,recall_std,f1,f1_std,mcc,mcc_std,auroc,auroc_std,prauc,prauc_std,composite,train_acc,train_f1,gap_acc,gap_f1
QSVC-reup_linear,QSVC-reup_linear_R1_C1_pca12,"{'model__C': 1, 'pca__n_components': 12}",0.9007146470473206,0.03497839254533049,0.9158293082175548,0.03308231842370205,0.8680407575936551,0.052630375965803625,0.8818395061864752,0.049099579796756755,0.8577824571174283,0.04949144635053438,0.98974276221279,0.0049343688714142304,0.9646750972320189,0.018473676201375924,0.9251352773257361,0.99992794226768,0.9999510702180568,0.09921329522035938,0.11811156403158163
QSVC-reup_circular,QSVC-reup_circular_R1_C1_pca12,"{'model__C': 1, 'pca__n_components': 12}",0.900427193020801,0.03518335845019263,0.915617336080369,0.03327548291248094,0.867650421196239,0.052527460606951244,0.8814940217370009,0.04910978118773129,0.8573942284615839,0.04976791478670908,0.9897160212890252,0.004945037529013593,0.9641963830580966,0.019004764393107512,0.9247958396752964,0.99992794226768,0.9999510702180568,0.09950074924687902,0.11845704848105598
QSVC-reup_full,QSVC-reup_full_R1_C1_pca12,"{'model__C': 1, 'pca__n_components': 12}",0.900899415651657,0.034362996426428746,0.9159057132599289,0.034212274629330366,0.8663031609870879,0.0510632264076014,0.8807119050106837,0.047887783589299855,0.8581168323782581,0.04857534442179431,0.9895329157197633,0.005141602954506579,0.9622498394686019,0.020789830354309143,0.924006720222805,0.99992794226768,0.9999510702180568,0.09902852661602302,0.1192391652073731
