model,config,params,acc,acc_std,precision,precision_std,recall,recall_std,f1,f1_std,mcc,mcc_std,auroc,auroc_std,prauc,prauc_std,composite,train_acc,train_f1,gap_acc,gap_f1
QSVC-star,QSVC-star_R1_C1_g0.1_pca3,"{'model__C': 1, 'model__gamma': 0.1, 'pca__n_components': 3}",0.6552650994857816,0.04032395672081163,0.6156580595057948,0.06252351707862139,0.7008434406301038,0.04335419591177026,0.627153486827879,0.06400668580239678,0.5385249659375086,0.04309652705500807,0.9098822176728089,0.01699796358246149,0.7215894069555409,0.07595247247428466,0.7060017922507248,0.8045903540647071,0.7884991229197015,0.14932525457892554,0.1613456360918225
QSVC-star,QSVC-star_R1_C1_g0.1_pca5,"{'model__C': 1, 'model__gamma': 0.1, 'pca__n_components': 5}",0.8475636190171685,0.03992011054330438,0.8187896189728363,0.06047830223913497,0.8628260622793537,0.048023293709660235,0.8323876693850799,0.0613416833444932,0.791287566204688,0.049814749987451244,0.970736921565303,0.010795660812205529,0.8948836384933354,0.049329308576131256,0.8743050303269199,0.9384461227952757,0.9383438653974323,0.09088250377810725,0.1059561960123524
QSVC-star,QSVC-star_R1_C1_g0.1_pca8,"{'model__C': 1, 'model__gamma': 0.1, 'pca__n_components': 8}",0.8947178034154046,0.033962497194853905,0.8823322056516055,0.045815952487536914,0.8888526309286806,0.03515865943635962,0.8813274091458091,0.042594873340879746,0.8522357945139841,0.04603921561896132,0.9820557843325778,0.008447443621025823,0.9327700115711229,0.03536142838717633,0.9134051059913081,0.9743042123969546,0.975998717236422,0.07958640898155,0.09467130809061286
QSVC-star,QSVC-star_R1_C1_g0.1_pca12,"{'model__C': 1, 'model__gamma': 0.1, 'pca__n_components': 12}",0.9025787817821914,0.031825648088980474,0.8967011637529465,0.041721320359219806,0.8935787394508405,0.03611112466876315,0.8899121333348508,0.039560009401480176,0.8629622817917089,0.043698381165939736,0.9855643206006311,0.006623259400559394,0.94582071281968,0.030515477998779468,0.9224046623501284,0.980164914485577,0.9830069359959273,0.07758613270338555,0.0930948026610765
QSVC-star,QSVC-star_R1_C1_g0.25_pca3,"{'model__C': 1, 'model__gamma': 0.25, 'pca__n_components': 3}",0.7027511369937951,0.05367594168440238,0.6654628826269512,0.07929719336651792,0.7232467868162658,0.04873196362381068,0.6724666813501556,0.06896085424507029,0.5949476384967778,0.0626150747351558,0.9260796747587149,0.01601802074202114,0.7613341166436696,0.05613710032427661,0.7437582057474047,0.8560627157265888,0.8468597792829768,0.15331157873279366,0.1743930979328212
QSVC-star,QSVC-star_R1_C1_g0.25_pca5,"{'model__C': 1, 'model__gamma': 0.25, 'pca__n_components': 5}",0.8687240050201762,0.04042918054612083,0.8605281436044437,0.0512368231023383,0.8578271403190089,0.057369524380505736,0.8505094736643736,0.062107172092129445,0.8162385220006392,0.05473037690403408,0.9766869306932904,0.008923108108306408,0.9154326393344565,0.040711117933991604,0.8913537913330499,0.969284571821931,0.9691075297271636,0.10056056680175474,0.11859805606279006
QSVC-star,QSVC-star_R1_C1_g0.25_pca8,"{'model__C': 1, 'model__gamma': 0.25, 'pca__n_components': 8}",0.9061104756745753,0.02934170700924366,0.9098725575744077,0.03478924688204832,0.8862083665165839,0.04287297643379797,0.8906657730749735,0.04325318046952221,0.8666302328585855,0.040960681856764686,0.9849983238230268,0.006452192142592515,0.942598412714128,0.035336479699507005,0.9221931007394648,0.9912582936787422,0.9919395801352954,0.08514781800416693,0.10127380706032185
QSVC-star,QSVC-star_R1_C1_g0.25_pca12,"{'model__C': 1, 'model__gamma': 0.25, 'pca__n_components': 12}",0.9113946239999512,0.025834438769711476,0.9157357693082486,0.031392531308428666,0.8893444853493513,0.04031555678886447,0.8953413952152067,0.04011371841300248,0.8740414661240049,0.036006413272024675,0.9903078935624325,0.005241766657164014,0.9683282687922178,0.017693259000963798,0.933563465689809,0.9968295337925991,0.99727141838375,0.0854349097926479,0.10193002316854327
QSVC-star,QSVC-star_R1_C1_g0.5_pca3,"{'model__C': 1, 'model__gamma': 0.5, 'pca__n_components': 3}",0.7185370527286569,0.05951097493242662,0.6963065654946208,0.08304598633080135,0.7305209191312185,0.05290816311205623,0.695879722703346,0.07169604589513585,0.6121956378796582,0.07496777739902645,0.92628228078568,0.014288364590534425,0.7722120503359736,0.05817261968572882,0.7580631973263828,0.8873090151011119,0.8855681393144434,0.16877196237245506,0.18968841661109748
QSVC-star,QSVC-star_R1_C1_g0.5_pca5,"{'model__C': 1, 'model__gamma': 0.5, 'pca__n_components': 5}",0.8664934357714082,0.04056623441193363,0.8782283577454757,0.043323769792977904,0.8507484762627155,0.053746514686562365,0.8528269849970759,0.05644731438292531,0.811770502612915,0.055296382442739746,0.9771412280754909,0.010681780770480938,0.9166634898006704,0.04212758645258882,0.8917919087014012,0.9839336643090985,0.9825715656624038,0.1174402285376902,0.1297445806653279
QSVC-star,QSVC-star_R1_C1_g0.5_pca8,"{'model__C': 1, 'model__gamma': 0.5, 'pca__n_components': 8}",0.9018598289579443,0.025751689780526176,0.9154018193374543,0.028263239202852217,0.8767340337718904,0.04706297719832776,0.8868825908261695,0.04470927175503165,0.8599025654707144,0.036105809202389996,0.986792254071337,0.0068819974669011115,0.9495046079436078,0.032693293832100304,0.9221128271683782,0.9978628396384496,0.9980394092721692,0.09600301068050532,0.11115681844599967
QSVC-star,QSVC-star_R1_C1_g0.5_pca12,"{'model__C': 1, 'model__gamma': 0.5, 'pca__n_components': 12}",0.9112649687400841,0.026793868227813787,0.9212618452112592,0.029761537972954444,0.8817498355859547,0.04822759331931602,0.8923623540051799,0.045735732217701414,0.8732601590474699,0.037834142958246955,0.9911450028170611,0.004917435724626917,0.9715838174563383,0.017793405728908574,0.9335254169950845,0.999423866995168,0.9994922625369016,0.08815889825508394,0.10712990853172166
QSVC-star,QSVC-star_R1_C1_g1_pca3,"{'model__C': 1, 'model__gamma': 1.0, 'pca__n_components': 3}",0.7246741358841232,0.056869600698366086,0.7185367601013966,0.08591093027823299,0.7348244882229308,0.055732645023746426,0.7124342948210544,0.07413183868372032,0.6168778463262548,0.0742329522426275,0.9186931043200778,0.012173502914521928,0.7668658346506076,0.05606791131955684,0.7625796842115964,0.9084935861510186,0.9089536960440343,0.1838194502668954,0.19651940122297995
QSVC-star,QSVC-star_R1_C1_g1_pca5,"{'model__C': 1, 'model__gamma': 1.0, 'pca__n_components': 5}",0.859951600073968,0.03911695890691215,0.8777144917695752,0.04099531150380594,0.8422986107308121,0.05459455036822045,0.8474362069237792,0.056644056415123496,0.8019083166742791,0.05363733558317556,0.9747339395170469,0.01353983751674816,0.9102117790763996,0.04670648245568285,0.8862007147791061,0.9918100516557514,0.9902402025366059,0.13185845158178344,0.14280399561282675
QSVC-star,QSVC-star_R1_C1_g1_pca8,"{'model__C': 1, 'model__gamma': 1.0, 'pca__n_components': 8}",0.8990948309107292,0.029375950790500205,0.9182783171412205,0.029797913299707362,0.8661543610513336,0.0485452635492812,0.8820731010210942,0.04725412643228137,0.8554037529267152,0.041488100232292435,0.9867545823964343,0.007176241443493059,0.9511748937356691,0.031212897078855172,0.9203166237400402,0.9990633702714664,0.9991574434716599,0.09996853936073724,0.11708434245056576
QSVC-star,QSVC-star_R1_C1_g1_pca12,"{'model__C': 1, 'model__gamma': 1.0, 'pca__n_components': 12}",0.9090734462877638,0.03204837056270456,0.9238754903631697,0.031899648355702165,0.8697986299755117,0.04815250633438097,0.8868636011589273,0.04747261250774107,0.8695901800249694,0.04551889064516278,0.990501085837742,0.005324186413501938,0.9655446489374532,0.020371126487431186,0.9290677800362883,0.9999039355457979,0.9999348750775722,0.09083048925803416,0.11307127391864491
