model,config,params,acc,acc_std,precision,precision_std,recall,recall_std,f1,f1_std,mcc,mcc_std,auroc,auroc_std,prauc,prauc_std,composite,train_acc,train_f1,gap_acc,gap_f1
QSVC-full_quadratic,QSVC-full_quadratic_R1_C1_pca3,"{'model__C': 1, 'pca__n_components': 3}",0.5886703318917167,0.05078947968546521,0.516192229413361,0.03965618368357938,0.5893118527330337,0.05125150055222538,0.5196325808057342,0.04693403562129743,0.45330235291156307,0.0542198756504317,0.8541169622488397,0.012692190950897242,0.5644596575729282,0.03324868951816099,0.603581138278148,0.8141187096601523,0.7519791266933618,0.22544837776843563,0.2323465458876276
QSVC-full_quadratic,QSVC-full_quadratic_R1_C1_pca5,"{'model__C': 1, 'pca__n_components': 5}",0.8091728685906556,0.04196851606363338,0.7657234202951018,0.05969285260987336,0.7498089398314205,0.04272012641719544,0.7479727828407681,0.04905029726585266,0.7318219983440708,0.054588568126182554,0.9364553372504785,0.018532724373060003,0.8054100695135714,0.05273429282410441,0.8064312838421249,0.9800174293924586,0.9694945478853787,0.170844560801803,0.22152176504461063
QSVC-full_quadratic,QSVC-full_quadratic_R1_C1_pca8,"{'model__C': 1, 'pca__n_components': 8}",0.8703272201206129,0.03685772047713928,0.8703257873041279,0.03215602808515027,0.7991018821074558,0.034176889584204506,0.8206344826244318,0.032530046419176575,0.8161028192690514,0.04974869564814273,0.9696205375979053,0.013952144782785766,0.8843129098278343,0.027180603105163664,0.8709996006955972,0.9970693960879726,0.9973099003419097,0.1267421759673597,0.17667541771747786
QSVC-full_quadratic,QSVC-full_quadratic_R1_C1_pca12,"{'model__C': 1, 'pca__n_components': 12}",0.8818237743495997,0.027199124365376266,0.8920195536872179,0.03479626626953798,0.7981727879503074,0.030456251938953748,0.8209400653982787,0.02671730807599529,0.8313792322713823,0.036772468870224756,0.9771772625499736,0.011008770970011843,0.916588169230336,0.03286047015540853,0.8844059502547686,0.9989909517089084,0.9992777115495748,0.1171671773593087,0.1783376461512961
QSVC-full_quadratic,QSVC-full_quadratic_R1_C10_pca3,"{'model__C': 10, 'pca__n_components': 3}",0.6188610580220484,0.036313997488004866,0.5319798174794721,0.02643654231681164,0.5877580954549982,0.02835629587569308,0.541332327591193,0.029307955927940308,0.48182785268468376,0.039674018740103095,0.8533504171242079,0.01812657568560572,0.5762971818251232,0.04449924411509317,0.6195144785862193,0.8670801192267206,0.8163450050503075,0.2482190612046722,0.2750126774591145
QSVC-full_quadratic,QSVC-full_quadratic_R1_C10_pca5,"{'model__C': 10, 'pca__n_components': 5}",0.8016821779241068,0.04388267746717227,0.7653506733899282,0.07037587307001333,0.7329763078527088,0.04507454586687398,0.7374437893407565,0.05234810569212687,0.7194870726011391,0.05832462881288752,0.9287504617952363,0.01690550238820753,0.78123473468107,0.053512902451708984,0.7928073534407987,0.9930825503205762,0.990806434124585,0.19140037239646945,0.25336264478382853
QSVC-full_quadratic,QSVC-full_quadratic_R1_C10_pca8,"{'model__C': 10, 'pca__n_components': 8}",0.8648323247080206,0.03695405135240806,0.862536355597485,0.026608913214296485,0.7916005340964768,0.03050873728593984,0.8124975709350268,0.02776122517185324,0.8088619519633669,0.04894168240137482,0.9691479487697503,0.013492429326810185,0.88036056330206,0.028883672249078833,0.8657630367395902,0.9996877188514051,0.9997894203260955,0.13485539414338443,0.1872918493910687
QSVC-full_quadratic,QSVC-full_quadratic_R1_C10_pca12,"{'model__C': 10, 'pca__n_components': 12}",0.881212091652492,0.023140757700720525,0.8917333943007277,0.03322658111774685,0.7970580799573923,0.02445301855351802,0.8209661747278838,0.02003017271669565,0.8304042484229909,0.031205769093877175,0.9778193955994009,0.01023179678494426,0.9178212983250678,0.030457462470675514,0.8846631990881489,0.9999759441905219,0.9999838325663417,0.1187638525380299,0.1790176578384579
QSVC-linear_quadratic,QSVC-linear_quadratic_R1_C1_pca3,"{'model__C': 1, 'pca__n_components': 3}",0.6169692916806608,0.03981317360340066,0.5283386371761485,0.038011761692233366,0.5919273069290039,0.05453502258890976,0.5371135520436987,0.04494345368327219,0.4826370244752982,0.04855453396392292,0.8634843797697849,0.012778509128368434,0.579589116824341,0.04237771674179885,0.6193403937018963,0.8274016272058343,0.7701310233183476,0.2104323355251735,0.2330174712746489
QSVC-linear_quadratic,QSVC-linear_quadratic_R1_C1_pca5,"{'model__C': 1, 'pca__n_components': 5}",0.8206876776437385,0.03572188761931401,0.7555542409139526,0.06436217408733443,0.7562906492633474,0.05985585200093623,0.7487797577708348,0.06037023299622007,0.7483682221778505,0.04687246420282807,0.9460617230469973,0.021719301258930224,0.8131715281596724,0.06219237189005287,0.8120451323398109,0.9834781499513598,0.9754385960802848,0.16279047230762134,0.22665883830945
QSVC-linear_quadratic,QSVC-linear_quadratic_R1_C1_pca8,"{'model__C': 1, 'pca__n_components': 8}",0.8759760459331976,0.03151978361474952,0.8607201646119632,0.03165665117382321,0.801947841387118,0.04145321221483624,0.8194647194880545,0.037725750154129614,0.8231508564978954,0.04267755717535821,0.974200069098733,0.010807152102484044,0.8933657151576828,0.013085002851279276,0.8748019542982283,0.9976702890340234,0.9974741158625822,0.12169424310082588,0.17800939637452762
QSVC-linear_quadratic,QSVC-linear_quadratic_R1_C1_pca12,"{'model__C': 1, 'pca__n_components': 12}",0.887969666952565,0.026700156537872933,0.8965037168415758,0.033567301709956726,0.8140520029762476,0.032703428331719006,0.8378267729887975,0.028260698938057906,0.8396755080025458,0.03668812541287352,0.9813643839723243,0.007792309186312783,0.9251232002690639,0.024207614890203136,0.8942625757530447,0.9993275800993668,0.9991731667435493,0.11135791314680188,0.1613463937547518
QSVC-linear_quadratic,QSVC-linear_quadratic_R1_C10_pca3,"{'model__C': 10, 'pca__n_components': 3}",0.6412973106301462,0.024604739195081837,0.5500795117770524,0.027783469085857198,0.6013892390767674,0.03419081470993829,0.5607348034934152,0.030180287656367516,0.5074354069765185,0.030370745457232312,0.8607668966924644,0.018078143900898347,0.6019054196989249,0.0502945780475974,0.6387859755601998,0.8749338568531829,0.834193506505289,0.23363654622303676,0.2734587030118738
QSVC-linear_quadratic,QSVC-linear_quadratic_R1_C10_pca5,"{'model__C': 10, 'pca__n_components': 5}",0.8146191572973551,0.03834456489753008,0.7526963565539224,0.05754534759185179,0.7477325477067052,0.05195252140958734,0.7425408561783365,0.049379938125620915,0.7380489316525038,0.052246825706825276,0.9391603412928605,0.023348347167538013,0.7984408851301666,0.06578727579926429,0.8033354023782517,0.9947645002250936,0.99349464031743,0.18014534292773843,0.2509537841390934
QSVC-linear_quadratic,QSVC-linear_quadratic_R1_C10_pca8,"{'model__C': 10, 'pca__n_components': 8}",0.8735366922651521,0.026277693418665392,0.8605414220552154,0.026815652734302812,0.8001069938819828,0.03673113826005527,0.8180532669227129,0.03260806220303656,0.8198402976212307,0.03497108373486846,0.972697055984111,0.011752649865066737,0.893006355985508,0.013340845541919695,0.8736599239062787,0.9998558556188044,0.9999025707437174,0.12631916335365234,0.1818493038210045
QSVC-linear_quadratic,QSVC-linear_quadratic_R1_C10_pca12,"{'model__C': 10, 'pca__n_components': 12}",0.8887180301016974,0.023167464620555772,0.9005207267055872,0.031055103828735182,0.8131165244551702,0.029850110465477152,0.8393832880501615,0.025928918405404927,0.8403944961503402,0.03182131812054212,0.9829377558166872,0.006932570225240837,0.9261200633387732,0.02378874410042675,0.8952335331547016,1.0,1.0,0.11128196989830264,0.1606167119498385
QSVC-circular_quadratic,QSVC-circular_quadratic_R1_C1_pca3,"{'model__C': 1, 'pca__n_components': 3}",0.5886703318917167,0.05078947968546521,0.516192229413361,0.03965618368357938,0.5893118527330337,0.05125150055222538,0.5196325808057342,0.04693403562129743,0.45330235291156307,0.0542198756504317,0.8542305061088383,0.013084869605187191,0.564972777806778,0.03433022041039035,0.603752178356098,0.8141187096601523,0.7519791266933618,0.22544837776843563,0.2323465458876276
QSVC-circular_quadratic,QSVC-circular_quadratic_R1_C1_pca5,"{'model__C': 1, 'pca__n_components': 5}",0.8181051243984572,0.03604275999151838,0.7569539929050675,0.06013466743779004,0.7574089955852645,0.054883080238775965,0.750583140201396,0.05656480738358393,0.7448552468027454,0.04729468293667446,0.9468858459356266,0.021761740130503204,0.8107503315528236,0.06035016393111627,0.8112536983851975,0.9837660635645333,0.9762546614598738,0.16566093916607616,0.22567152125847778
QSVC-circular_quadratic,QSVC-circular_quadratic_R1_C1_pca8,"{'model__C': 1, 'pca__n_components': 8}",0.8756887775313468,0.03156037876951126,0.8597309317331903,0.032698884548737234,0.801028671045094,0.04136717896692673,0.8184896235914314,0.03809121117629351,0.8227347718663598,0.042726142650507205,0.9740639240024714,0.010699555710266578,0.8923840309571194,0.012971036006859794,0.8740803468272436,0.9976463082186757,0.997452486476093,0.12195753068732895,0.17896286288466157
QSVC-circular_quadratic,QSVC-circular_quadratic_R1_C1_pca12,"{'model__C': 1, 'pca__n_components': 12}",0.887969666952565,0.026700156537872933,0.8965037168415758,0.033567301709956726,0.8140520029762476,0.032703428331719006,0.8378267729887975,0.028260698938057906,0.8396755080025458,0.03668812541287352,0.9814725658052794,0.0074601898531691125,0.9245412202875279,0.024804954534322583,0.8940685824258661,0.9993275800993668,0.9991731667435493,0.11135791314680188,0.1613463937547518
QSVC-circular_quadratic,QSVC-circular_quadratic_R1_C10_pca3,"{'model__C': 10, 'pca__n_components': 3}",0.6188610580220484,0.036313997488004866,0.5319798174794721,0.02643654231681164,0.5877580954549982,0.02835629587569308,0.541332327591193,0.029307955927940308,0.48182785268468376,0.039674018740103095,0.8528569956962896,0.01769072789737217,0.5761453070141214,0.044010310959073776,0.6194638536492187,0.8670801192267206,0.8163450050503075,0.2482190612046722,0.2750126774591145
QSVC-circular_quadratic,QSVC-circular_quadratic_R1_C10_pca5,"{'model__C': 10, 'pca__n_components': 5}",0.812416418243218,0.037436946533104816,0.7553626336425298,0.05161309461591303,0.7459546585807659,0.04899009954653346,0.7431929730107939,0.04591946675198538,0.7350389313551926,0.05079192300921067,0.9385706786117953,0.022638553469112834,0.7946167787246804,0.060467819170958885,0.8017764058043569,0.9944280710831059,0.9931377618140402,0.18201165283988796,0.24994478880324633
QSVC-circular_quadratic,QSVC-circular_quadratic_R1_C10_pca8,"{'model__C': 10, 'pca__n_components': 8}",0.8738239606670029,0.026287105420135005,0.8607524382621671,0.02678317647569032,0.8003686336210789,0.036550107509045304,0.8183230876982573,0.032501479568094384,0.8202182585934535,0.03502896587602119,0.9729299471657082,0.011270800490689297,0.8917456623886831,0.012376561954633599,0.8733926264612224,0.9998558556188044,0.9999025707437174,0.12603189495180156,0.18157948304546
QSVC-circular_quadratic,QSVC-circular_quadratic_R1_C10_pca12,"{'model__C': 10, 'pca__n_components': 12}",0.8887180301016974,0.023167464620555772,0.9005207267055872,0.031055103828735182,0.8131165244551702,0.029850110465477152,0.8393832880501615,0.025928918405404927,0.8403944961503402,0.03182131812054212,0.9827908425038343,0.00726864052872549,0.9264245296076465,0.023648943795676874,0.8953350219109927,1.0,1.0,0.11128196989830264,0.1606167119498385
QSVC-full_cosine,QSVC-full_cosine_R1_C1_pca3,"{'model__C': 1, 'pca__n_components': 3}",0.6726513158988938,0.058191829075847114,0.5965684388990671,0.07769070838888913,0.6330926346359134,0.05256206852523638,0.5988643567619312,0.06851243318088446,0.5477397630901655,0.0735872594523015,0.8911024414085572,0.02025593163183718,0.6445199728593564,0.05858770140099198,0.6724180703887902,0.8795005771464632,0.8378953601098003,0.20684926124756942,0.2390310033478691
QSVC-full_cosine,QSVC-full_cosine_R1_C1_pca5,"{'model__C': 1, 'pca__n_components': 5}",0.842860399879173,0.03629544154691474,0.8374368016245637,0.06079469612627149,0.7741768138967128,0.050012806370506493,0.7781533675967063,0.05356321354561606,0.7783099791878484,0.048289599254280904,0.958478403950035,0.018180422535333866,0.8606992426384089,0.046524004479083794,0.8426691999430131,0.9905132828406975,0.984039402284913,0.14765288296152446,0.20588603468820676
QSVC-full_cosine,QSVC-full_cosine_R1_C1_pca8,"{'model__C': 1, 'pca__n_components': 8}",0.8868226939068761,0.025348911352849675,0.9015376215199182,0.0219635426395572,0.8116096946123728,0.04898628237195993,0.8287661535375589,0.04998445265357251,0.8380945885119088,0.03519051857363916,0.9828824708494516,0.00895535013240958,0.9304701816022904,0.02951872444076182,0.8927612097986012,0.9989912635014843,0.9990866864437123,0.11216856959460819,0.17032053290615345
QSVC-full_cosine,QSVC-full_cosine_R1_C1_pca12,"{'model__C': 1, 'pca__n_components': 12}",0.8970858259928441,0.026123930102799238,0.9123653108394292,0.024212910654480998,0.8213684560796498,0.03854769512341428,0.8438505476107746,0.03705422713647916,0.852599825024482,0.03659526645921558,0.98811601138943,0.006109548644690668,0.9486373799891454,0.02705234059140112,0.9062626133707203,0.9998799547304502,0.9999187105039459,0.10279412873760607,0.15606816289317127
QSVC-full_cosine,QSVC-full_cosine_R1_C10_pca3,"{'model__C': 10, 'pca__n_components': 3}",0.6765369580015619,0.04685522829620935,0.6034673312030728,0.07876909967036415,0.6260623781658083,0.04381472599670818,0.6016217285225718,0.0631048720825372,0.5508927276337061,0.05990788323000405,0.8749627839509555,0.019571496508504625,0.6317621163912962,0.0708515353526716,0.669610069576907,0.9038536849295976,0.8676330415435114,0.22731672692803573,0.2660113130209396
QSVC-full_cosine,QSVC-full_cosine_R1_C10_pca5,"{'model__C': 10, 'pca__n_components': 5}",0.8382522201441243,0.03752109467541392,0.8366348846862373,0.06613868126274898,0.7602211094585739,0.0500405431746507,0.7677060397179641,0.05314380844055579,0.7714647912371992,0.050453732002332434,0.9480079176652891,0.014956237238294952,0.8254394056785881,0.04945003885615354,0.8262926136717171,0.9958215099455003,0.9935422439199346,0.15756928980137608,0.22583620420197048
QSVC-full_cosine,QSVC-full_cosine_R1_C10_pca8,"{'model__C': 10, 'pca__n_components': 8}",0.8857316905628763,0.020555695566434433,0.902259382163152,0.019423581803765404,0.8127235996589507,0.04866594196800651,0.8282684892317974,0.0521628539891838,0.8368076641214518,0.02832925867769112,0.9825022956831224,0.006965963506899095,0.9284524055105479,0.02475141773381309,0.8917082422676904,0.99992794226768,0.9999510702180568,0.11419625170480374,0.17168258098625944
QSVC-full_cosine,QSVC-full_cosine_R1_C10_pca12,"{'model__C': 10, 'pca__n_components': 12}",0.8954430241728811,0.022487013222523486,0.9119628753441649,0.02121532731513265,0.8142335575701253,0.04242790987660533,0.8368286178772122,0.041153320881646645,0.8502886647175621,0.03115944060699267,0.9881039913584722,0.005631093735865093,0.9465519298626246,0.026084806069835043,0.9028416266995393,1.0,1.0,0.10455697582711887,0.1631713821227878
QSVC-linear_cosine,QSVC-linear_cosine_R1_C1_pca3,"{'model__C': 1, 'pca__n_components': 3}",0.6726513158988938,0.058191829075847114,0.5965668689437417,0.0776897494010514,0.6330926346359134,0.05256206852523638,0.5988678445805944,0.06851558155019344,0.5477373956709413,0.07358507211516281,0.8904229629269682,0.020667909136467554,0.645894642525862,0.06216748407089477,0.6728770616473091,0.8795725714055752,0.8379457854031216,0.2069212555066814,0.2390779408225272
QSVC-linear_cosine,QSVC-linear_cosine_R1_C1_pca5,"{'model__C': 1, 'pca__n_components': 5}",0.8423783305957274,0.03579232655623563,0.8370841727637401,0.0604361962424679,0.7720159714204864,0.050034145448388904,0.7753725719596506,0.054734322025617295,0.7776151259968016,0.04756730640273666,0.9581019398764322,0.018595574755995686,0.8605385009514626,0.045781006256171965,0.8415728786365047,0.9906093905970674,0.9841207559375723,0.14823106000134,0.20874818397792172
QSVC-linear_cosine,QSVC-linear_cosine_R1_C1_pca8,"{'model__C': 1, 'pca__n_components': 8}",0.8869184835643251,0.025419946203536707,0.9028696639647139,0.022863736448564945,0.8116518125900176,0.04905701998500309,0.8294026627528981,0.05047217383833584,0.8382025589038186,0.03530455793078975,0.9825453811520353,0.009260066783638797,0.9291197395699904,0.029884363407007904,0.892541227258266,0.9990153135255342,0.9991028335046528,0.11209682996120907,0.1697001707517547
QSVC-linear_cosine,QSVC-linear_cosine_R1_C1_pca12,"{'model__C': 1, 'pca__n_components': 12}",0.8967944674112976,0.026399288782553435,0.9126742948433593,0.024609597495271286,0.8188541081786258,0.04023333617251355,0.8414211621201236,0.03916210244995322,0.8520869457543917,0.037046878837090416,0.9881397803112906,0.006069804292812091,0.9485792930020283,0.028055179144025603,0.9053479759997826,0.9998799547304502,0.9999187105039459,0.10308548731915257,0.15849754838382224
QSVC-linear_cosine,QSVC-linear_cosine_R1_C10_pca3,"{'model__C': 10, 'pca__n_components': 3}",0.6765380664398487,0.047018826561820555,0.6035145183216486,0.07908291107961618,0.6260801086622623,0.0445751519485708,0.6016416883362486,0.06363196142189587,0.5508971904051359,0.060142019546611206,0.8743177570057619,0.019903817480480812,0.6307573235823654,0.07049227428284884,0.6692825357070605,0.9038776801305574,0.8676542365988192,0.22733961369070865,0.2660125482625706
QSVC-linear_cosine,QSVC-linear_cosine_R1_C10_pca5,"{'model__C': 10, 'pca__n_components': 5}",0.8385378827440275,0.03685593536763455,0.8368624518722909,0.06552819189450142,0.7605580566231792,0.049207615851280535,0.7679517258074495,0.05240209426731095,0.77190017054794,0.04945979177732292,0.9481676527179583,0.015319036513575529,0.8256162949613175,0.05054491381062623,0.8265060353475789,0.9958215099455003,0.9935422439199346,0.15728362720147282,0.2255905181124851
QSVC-linear_cosine,QSVC-linear_cosine_R1_C10_pca8,"{'model__C': 10, 'pca__n_components': 8}",0.8866868924576361,0.020046435328969235,0.9030836784537615,0.019434766224694793,0.8134181882748038,0.048561484639312605,0.8290243200499037,0.052063652318815254,0.8381749644968097,0.02772499579321424,0.9826478832479804,0.006858908350864078,0.9282419682809037,0.02464986221276756,0.8921179235264041,0.99992794226768,0.9999510702180568,0.1132410498100439,0.17092675016815317
QSVC-linear_cosine,QSVC-linear_cosine_R1_C10_pca12,"{'model__C': 10, 'pca__n_components': 12}",0.8948623253072296,0.022506304004809716,0.9118647680016359,0.02148719473107301,0.8112637262026053,0.045342614710097005,0.8328154297661892,0.04641518899805119,0.849378713151466,0.03127254478668593,0.9881628579072327,0.005574827498354755,0.9466850830099689,0.02570428566010498,0.9013966231172971,1.0,1.0,0.10513767469277036,0.16718457023381084
QSVC-circular_cosine,QSVC-circular_cosine_R1_C1_pca3,"{'model__C': 1, 'pca__n_components': 3}",0.6726513158988938,0.058191829075847114,0.5965684388990671,0.07769070838888913,0.6330926346359134,0.05256206852523638,0.5988643567619312,0.06851243318088446,0.5477397630901655,0.0735872594523015,0.8896739749566198,0.020414744498987013,0.6456178587631364,0.05998801341742447,0.6727840323567168,0.8795005771464632,0.8378953601098003,0.20684926124756942,0.2390310033478691
